StrId, X, Y, Z, C:\DeltaCad\Isometric\Pit.csv: 1377 conversions out of 1377 segments
1, 41400.170, 10374.500, 515.197
1, 41409.210, 10371.970, 515.147
0, 0.000, 0.000, 0.000
1, 41400.190, 10231.140, 517.690
1, 41410.410, 10231.990, 517.569
0, 0.000, 0.000, 0.000
1, 41409.210, 10371.970, 515.147
1, 41417.890, 10368.900, 515.124
0, 0.000, 0.000, 0.000
1, 41410.410, 10231.990, 517.569
1, 41419.840, 10232.880, 517.532
0, 0.000, 0.000, 0.000
1, 41417.890, 10368.900, 515.124
1, 41426.160, 10364.900, 515.077
0, 0.000, 0.000, 0.000
1, 41419.840, 10232.880, 517.532
1, 41427.700, 10233.900, 517.550
0, 0.000, 0.000, 0.000
1, 41426.160, 10364.900, 515.077
1, 41429.990, 10362.340, 515.032
0, 0.000, 0.000, 0.000
1, 41427.700, 10233.900, 517.550
1, 41435.040, 10233.860, 517.476
0, 0.000, 0.000, 0.000
1, 41429.990, 10362.340, 515.032
1, 41437.310, 10357.230, 515.077
0, 0.000, 0.000, 0.000
1, 41435.040, 10233.860, 517.476
1, 41443.470, 10235.270, 517.430
0, 0.000, 0.000, 0.000
1, 41437.310, 10357.230, 515.077
1, 41444.730, 10351.140, 515.325
0, 0.000, 0.000, 0.000
1, 41443.470, 10235.270, 517.430
1, 41449.430, 10236.920, 517.435
0, 0.000, 0.000, 0.000
1, 41444.730, 10351.140, 515.325
1, 41451.500, 10344.200, 515.580
0, 0.000, 0.000, 0.000
1, 41449.430, 10236.920, 517.435
1, 41455.470, 10239.160, 517.430
0, 0.000, 0.000, 0.000
1, 41451.500, 10344.200, 515.580
1, 41457.930, 10338.140, 515.864
0, 0.000, 0.000, 0.000
1, 41455.470, 10239.160, 517.430
1, 41462.420, 10243.000, 517.364
0, 0.000, 0.000, 0.000
1, 41457.930, 10338.140, 515.864
1, 41464.310, 10331.640, 516.228
0, 0.000, 0.000, 0.000
1, 41462.420, 10243.000, 517.364
1, 41469.360, 10247.910, 517.357
0, 0.000, 0.000, 0.000
1, 41464.310, 10331.640, 516.228
1, 41471.870, 10325.030, 516.429
0, 0.000, 0.000, 0.000
1, 41469.360, 10247.910, 517.357
1, 41475.550, 10252.120, 517.339
0, 0.000, 0.000, 0.000
1, 41471.870, 10325.030, 516.429
1, 41477.760, 10318.850, 516.483
0, 0.000, 0.000, 0.000
1, 41475.550, 10252.120, 517.339
1, 41481.430, 10257.190, 517.310
0, 0.000, 0.000, 0.000
1, 41477.760, 10318.850, 516.483
1, 41484.100, 10311.190, 516.748
0, 0.000, 0.000, 0.000
1, 41481.430, 10257.190, 517.310
1, 41486.270, 10262.240, 517.286
0, 0.000, 0.000, 0.000
1, 41484.100, 10311.190, 516.748
1, 41489.000, 10304.710, 516.848
0, 0.000, 0.000, 0.000
1, 41486.270, 10262.240, 517.286
1, 41490.170, 10267.770, 517.281
0, 0.000, 0.000, 0.000
1, 41489.000, 10304.710, 516.848
1, 41491.640, 10298.420, 516.892
0, 0.000, 0.000, 0.000
1, 41490.170, 10267.770, 517.281
1, 41492.670, 10274.420, 517.187
0, 0.000, 0.000, 0.000
1, 41491.640, 10298.420, 516.892
1, 41493.960, 10291.300, 516.947
0, 0.000, 0.000, 0.000
1, 41492.670, 10274.420, 517.187
1, 41493.980, 10280.830, 517.121
0, 0.000, 0.000, 0.000
1, 41493.960, 10291.300, 516.947
1, 41494.340, 10286.190, 517.056
0, 0.000, 0.000, 0.000
1, 41493.980, 10280.830, 517.121
1, 41494.340, 10286.190, 517.056
0, 0.000, 0.000, 0.000
2, 40988.600, 10348.770, 512.452
2, 40989.820, 10356.250, 512.405
0, 0.000, 0.000, 0.000
2, 40988.600, 10348.770, 512.452
2, 40990.050, 10343.440, 512.471
0, 0.000, 0.000, 0.000
2, 40989.820, 10356.250, 512.405
2, 40993.530, 10364.970, 512.230
0, 0.000, 0.000, 0.000
2, 40990.050, 10343.440, 512.471
2, 40993.820, 10338.250, 512.359
0, 0.000, 0.000, 0.000
2, 40993.530, 10364.970, 512.230
2, 40998.620, 10373.210, 512.050
0, 0.000, 0.000, 0.000
2, 40993.820, 10338.250, 512.359
2, 41001.140, 10330.890, 512.304
0, 0.000, 0.000, 0.000
2, 40996.160, 10352.420, 512.041
2, 40997.720, 10357.670, 512.048
0, 0.000, 0.000, 0.000
2, 40996.160, 10352.420, 512.041
2, 40997.010, 10349.010, 512.055
0, 0.000, 0.000, 0.000
2, 40997.010, 10349.010, 512.055
2, 41002.100, 10340.650, 512.234
0, 0.000, 0.000, 0.000
2, 40997.720, 10357.670, 512.048
2, 41001.940, 10367.210, 512.081
0, 0.000, 0.000, 0.000
2, 40998.620, 10373.210, 512.050
2, 41005.050, 10380.560, 512.072
0, 0.000, 0.000, 0.000
2, 41001.140, 10330.890, 512.304
2, 41009.640, 10323.940, 512.174
0, 0.000, 0.000, 0.000
2, 41001.940, 10367.210, 512.081
2, 41005.950, 10373.740, 512.048
